paper,figure_panel_series,target_entity,target_entity_class,quantity,species,value,unit,source_evidence,evidence_locator,source_kind,assertion_status,evidence_kind,expected_scope,bound_at_scope,mention_recovered,assertion_created,applicability_resolved,binding_status,resolved_output_status,inherited_by_case,recipe_status,kb_status,kg_status,canonical_status,first_missing_stage
10.3762_bjnano.5.25,F3d/x_p ∝ √t,10.3762_bjnano.5.25-E010,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F3d/x_p ∝ √t,10.3762_bjnano.5.25-E010,SimulationRun,cycle_number,,200 cycle; 400 cycle,,"2 distinct cycle_number values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F3d/x_p ∝ √t,10.3762_bjnano.5.25-E010,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F3d/x_p ∝ √(D_k),10.3762_bjnano.5.25-E011,SimulationRun,pulse_time,,50,ms,exposure to the precursor of 50 ms,document.md near Fig 3,body,direct,experimental_condition,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F3d/x_p ∝ √(D_k),10.3762_bjnano.5.25-E011,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F3d/x_p ∝ √(D_k),10.3762_bjnano.5.25-E011,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F3d/x_p ∝ √(D_k),10.3762_bjnano.5.25-E011,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F3d/x_p ∝ √(D_k),10.3762_bjnano.5.25-E011,SimulationRun,cycle_number,,200 cycle; 400 cycle,,"2 distinct cycle_number values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F3d/x_p ∝ √(D_k),10.3762_bjnano.5.25-E011,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F3d/x_p ∝ f(r),10.3762_bjnano.5.25-E012,SimulationRun,pulse_time,,50,ms,exposure to the precursor of 50 ms,document.md near Fig 3,body,direct,experimental_condition,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F3d/x_p ∝ f(r),10.3762_bjnano.5.25-E012,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F3d/x_p ∝ f(r),10.3762_bjnano.5.25-E012,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F3d/x_p ∝ f(r),10.3762_bjnano.5.25-E012,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F3d/x_p ∝ f(r),10.3762_bjnano.5.25-E012,SimulationRun,cycle_number,,200 cycle; 400 cycle,,"2 distinct cycle_number values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F3d/x_p ∝ f(r),10.3762_bjnano.5.25-E012,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F4a/<single>,10.3762_bjnano.5.25-E013,ModelSweep,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: model_sweep),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F4a/<single>,10.3762_bjnano.5.25-E013,ModelSweep,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: model_sweep),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F4a/<single>,10.3762_bjnano.5.25-E013,ModelSweep,pulse_time,,40,s,pulse and 40 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: model_sweep),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F4a/<single>,10.3762_bjnano.5.25-E013,ModelSweep,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F4a/<single>,10.3762_bjnano.5.25-E013,ModelSweep,cycle_number,,200 cycle; 400 cycle,,"2 distinct cycle_number values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F4a/<single>,10.3762_bjnano.5.25-E013,ModelSweep,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/10 cycles,10.3762_bjnano.5.25-E014,SimulationRun,cycle_number,,10,cycles,10 cycles,series label '10 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/10 cycles,10.3762_bjnano.5.25-E014,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,"figure 5 caption, panel (a)",caption,direct,experimental_condition,panel,panel,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/10 cycles,10.3762_bjnano.5.25-E014,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/10 cycles,10.3762_bjnano.5.25-E014,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/10 cycles,10.3762_bjnano.5.25-E014,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/10 cycles,10.3762_bjnano.5.25-E014,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/20 cycles,10.3762_bjnano.5.25-E015,SimulationRun,cycle_number,,20,cycles,20 cycles,series label '20 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/20 cycles,10.3762_bjnano.5.25-E015,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,"figure 5 caption, panel (a)",caption,direct,experimental_condition,panel,panel,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/20 cycles,10.3762_bjnano.5.25-E015,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/20 cycles,10.3762_bjnano.5.25-E015,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/20 cycles,10.3762_bjnano.5.25-E015,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/20 cycles,10.3762_bjnano.5.25-E015,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/30 cycles,10.3762_bjnano.5.25-E016,SimulationRun,cycle_number,,30,cycles,30 cycles,series label '30 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/30 cycles,10.3762_bjnano.5.25-E016,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,"figure 5 caption, panel (a)",caption,direct,experimental_condition,panel,panel,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/30 cycles,10.3762_bjnano.5.25-E016,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/30 cycles,10.3762_bjnano.5.25-E016,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/30 cycles,10.3762_bjnano.5.25-E016,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/30 cycles,10.3762_bjnano.5.25-E016,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/40 cycles,10.3762_bjnano.5.25-E017,SimulationRun,cycle_number,,40,cycles,40 cycles,series label '40 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/40 cycles,10.3762_bjnano.5.25-E017,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,"figure 5 caption, panel (a)",caption,direct,experimental_condition,panel,panel,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/40 cycles,10.3762_bjnano.5.25-E017,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/40 cycles,10.3762_bjnano.5.25-E017,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/40 cycles,10.3762_bjnano.5.25-E017,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/40 cycles,10.3762_bjnano.5.25-E017,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/50 cycles,10.3762_bjnano.5.25-E018,SimulationRun,cycle_number,,50,cycles,50 cycles,series label '50 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/50 cycles,10.3762_bjnano.5.25-E018,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,"figure 5 caption, panel (a)",caption,direct,experimental_condition,panel,panel,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/50 cycles,10.3762_bjnano.5.25-E018,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/50 cycles,10.3762_bjnano.5.25-E018,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/50 cycles,10.3762_bjnano.5.25-E018,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/50 cycles,10.3762_bjnano.5.25-E018,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/60 cycles,10.3762_bjnano.5.25-E019,SimulationRun,cycle_number,,60,cycles,60 cycles,series label '60 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/60 cycles,10.3762_bjnano.5.25-E019,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,"figure 5 caption, panel (a)",caption,direct,experimental_condition,panel,panel,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/60 cycles,10.3762_bjnano.5.25-E019,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/60 cycles,10.3762_bjnano.5.25-E019,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/60 cycles,10.3762_bjnano.5.25-E019,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/60 cycles,10.3762_bjnano.5.25-E019,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/70 cycles,10.3762_bjnano.5.25-E020,SimulationRun,cycle_number,,70,cycles,70 cycles,series label '70 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/70 cycles,10.3762_bjnano.5.25-E020,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,"figure 5 caption, panel (a)",caption,direct,experimental_condition,panel,panel,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/70 cycles,10.3762_bjnano.5.25-E020,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/70 cycles,10.3762_bjnano.5.25-E020,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/70 cycles,10.3762_bjnano.5.25-E020,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/70 cycles,10.3762_bjnano.5.25-E020,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/80 cycles,10.3762_bjnano.5.25-E021,SimulationRun,cycle_number,,80,cycles,80 cycles,series label '80 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/80 cycles,10.3762_bjnano.5.25-E021,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,"figure 5 caption, panel (a)",caption,direct,experimental_condition,panel,panel,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/80 cycles,10.3762_bjnano.5.25-E021,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/80 cycles,10.3762_bjnano.5.25-E021,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/80 cycles,10.3762_bjnano.5.25-E021,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/80 cycles,10.3762_bjnano.5.25-E021,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/90 cycles,10.3762_bjnano.5.25-E022,SimulationRun,cycle_number,,90,cycles,90 cycles,series label '90 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/90 cycles,10.3762_bjnano.5.25-E022,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,"figure 5 caption, panel (a)",caption,direct,experimental_condition,panel,panel,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/90 cycles,10.3762_bjnano.5.25-E022,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/90 cycles,10.3762_bjnano.5.25-E022,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/90 cycles,10.3762_bjnano.5.25-E022,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/90 cycles,10.3762_bjnano.5.25-E022,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/100 cycles,10.3762_bjnano.5.25-E023,SimulationRun,cycle_number,,100,cycles,100 cycles,series label '100 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/100 cycles,10.3762_bjnano.5.25-E023,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,"figure 5 caption, panel (a)",caption,direct,experimental_condition,panel,panel,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/100 cycles,10.3762_bjnano.5.25-E023,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/100 cycles,10.3762_bjnano.5.25-E023,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5a/100 cycles,10.3762_bjnano.5.25-E023,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5a/100 cycles,10.3762_bjnano.5.25-E023,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/10 cycles,10.3762_bjnano.5.25-E024,SimulationRun,cycle_number,,10,cycles,10 cycles,series label '10 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/10 cycles,10.3762_bjnano.5.25-E024,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,document.md near Fig 5,body,direct,experimental_condition,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/10 cycles,10.3762_bjnano.5.25-E024,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/10 cycles,10.3762_bjnano.5.25-E024,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/10 cycles,10.3762_bjnano.5.25-E024,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/10 cycles,10.3762_bjnano.5.25-E024,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/20 cycles,10.3762_bjnano.5.25-E025,SimulationRun,cycle_number,,20,cycles,20 cycles,series label '20 cycles' (axis 'cycle_number'),series_label,direct,experimental_condition,series,series,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/20 cycles,10.3762_bjnano.5.25-E025,SimulationRun,pulse_time,,50,ms,exposure time (50 ms,document.md near Fig 5,body,direct,experimental_condition,figure,figure,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/20 cycles,10.3762_bjnano.5.25-E025,SimulationRun,flow_rate,,250,sccm,250 sccm,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/20 cycles,10.3762_bjnano.5.25-E025,SimulationRun,purge_time,,0.2,s,purge and two sequential 0.2 s,methods section,methods,direct,experimental_condition,method,method,True,True,True,bound,entity_only(no case: simulation),,not_a_recipe_field,present,present,present,
10.3762_bjnano.5.25,F5b/20 cycles,10.3762_bjnano.5.25-E025,SimulationRun,deposition_temperature,,200 °C; 225 °C,,"2 distinct deposition_temperature values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
10.3762_bjnano.5.25,F5b/20 cycles,10.3762_bjnano.5.25-E025,SimulationRun,flow_rate,Ar,400 sccm; 600 sccm,,"2 distinct flow_rate values at method scope; no narrower evidence distinguishes them, so none is applied",,,,,method,,True,True,False,ambiguous_withheld,candidates_preserved,False,withheld,candidates_preserved,present,n/a,applicability
